event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CAO20154,2025-05-05,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Military Forces of Cameroon (1982-)",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,Konye,"Ediki Mbonge",4.7988,9.4297,1,"Local Network",Other,"On 5 May 2025, Ambazonian Separatists from the Restoration Forces faction clashed with the military patrol team follow-up unit along a secondary road in Ediki Mbonge (Meme, Sud-Ouest). The Separatists detonated an IED on the military forces. 5 military officers were killed and 2 Separatists motorcycles were burnt.",5,,1765923135
CAO20155,2025-05-05,2025,1,"Strategic developments","Strategic developments",Other,"Ambazonian Separatists (Cameroon)",,"Rebel group",,,,"Rebel group only",,120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.0107,10.0157,2,"Local Network",Other,"Other: On 5 May 2025, Ambazonian Separatists fired several warning shots in the air at a private residence in Kai, coded to the commune seat Mbengwi (Momo, Nord-Ouest) to disrupt an ongoing ceremony. The incident occurred after the organizers, whose sons serve in the military, failed to comply with unspecified demands made by the separatists.",0,,1765923135
CAO20156,2025-05-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Bui Unity Warriors Faction","Rebel group","Civilians (Cameroon)","Teachers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Bui,Noni,Noni,6.4000,10.6329,2,"Local Network",Other,"On 5 May 2025, Ambazonian Separatists from the Bui Unity Warriors faction abducted a male teacher from his private residence in Asha-Nkor, coded to the commune seat Noni (Bui, Nord-Ouest) for an unknown reason.",0,,1765923135
CAO20157,2025-05-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","ADF: The Ambazonia Defense Forces","Rebel group","Civilians (Cameroon)","Etam Communal Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Kupe-Manenguba,Tombel,Etam,4.7205,9.5446,1,"Local Network",Other,"On 5 May 2025, Ambazonian Separatists from the ADF faction abducted 2 local community leaders from their private residences in Etam (Kupe-Manenguba, Sud-Ouest) for an unknown reason.",0,,1765923135
CAO20158,2025-05-05,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 3",Bamenda,5.9624,10.1514,2,"Local Network",Other,"On 5 May 2025, Ambazonian Separatists shot and injured 1 male passenger on a commercial motorcycle at a tertiary road at Mbesi-Mile 4 Nkwen, coded to the commune seat Bamenda (Mezam, Sud-Ouest). The Separatists also burnt the motorcycle after the driver escaped and accused the victims of violating the Separatists-imposed Monday 'Ghost Town' by moving around on a motorcycle.",0,,1765923135
CAO20159,2025-05-05,2025,1,"Strategic developments","Strategic developments",Other,"Ambazonian Separatists (Cameroon)","APLC: Ambazonia People's Liberation Council","Rebel group",,,,"Rebel group only",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,Mbonge,Mbonge,4.5343,9.1069,2,"Local Network",Other,"Non-violent activity: On 5 May 2025, Ambazonian Separatists affiliated with the Ambazonian People Liberation Council announced a two-day lockdown on 19 and 20 May 2025 through a prerecorded video on social media in Big Butu, coded to the commune seat Mbonge (Meme, Sud-Ouest), in opposition to National Unity Day celebrations in the North-West and South-West Regions.",0,,1765923135
CAO20160,2025-05-05,2025,1,"Strategic developments","Strategic developments",Other,"Ambazonian Separatists (Cameroon)","SOCADEF: Southern Cameroons Defence Forces","Rebel group",,,,"Rebel group only",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,"Kumba 1",Kumba,4.6359,9.4347,1,"Local Network",Other,"Non-violent activity: On 5 May 2025, Ambazonian Separatists from the SOCADEF faction issued a televised Facebook message threatening residents of Kumba and Meme Division in Kubah (Matoh, Konye, Meme, Sud-Ouest) to comply with a lockdown scheduled for 20 May 2025, aimed at sabotaging National Unity Day celebrations. The Separatists also ordered strict adherence to other Separatist regulations, including Monday 'ghost town' restrictions and night curfews.",0,,1765923135
CAO16858,2025-05-06,2025,1,"Strategic developments","Strategic developments",Other,"Military Forces of Cameroon (1982-)",,"State forces",,,,"State forces only",,120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Makary,Ngouma,12.6240,14.3105,1,"Undisclosed Source","Local partner-Other","Other: On 6 May 2025, military forces fired warning shots in Ngouma (Makary, Logone-et-Chari, Extreme-Nord), to dissuade ISWAP or Boko Haram militants who attempted to attack Hile-Alifa.",0,,1760470997
CAO16875,2025-05-06,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Women (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Mogode,Mogode,10.6085,13.5705,1,"Undisclosed Source","Local partner-Other","On 6 May 2025, Boko Haram (JAS) (likely) militants with rifles abducted a 17-year-old female civilian in the Vitte area of Mogode (Mogode, Mayo-Tsanaga, Extreme-Nord).",0,"women targeted: girls",1776726696
CAO16843,2025-05-06,2025,1,"Political violence",Battles,"Armed clash","Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","MNJTF: Multinational Joint Task Force",,"External/Other forces","Rebel group-External/Other forces",,120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Hile-Alifa,"Hile Alifa",12.6943,14.3154,1,"Camer.be; Humanity Purpose; Sembe TV; Undisclosed Source","Local partner-Other","On 6 May 2025, ISWAP or Boko Haram militants in a simultaneous operation ambushed and clashed with MNJTF forces at a military camp and the mayor's residence in Hile Alifa commune (Hile-Alifa, Logone-et-Chari, Extreme-Nord). 3 soldiers and 2 civilians were killed while 4 civilians and 6 other militants were injured during the clash. The militants burnt the residence of the mayor and 2 pickup trucks and looted 2 vehicles, weapons, ammunition, a tricycle, and 3 computers.",5,"local administrators",1762291677
CAO20161,2025-05-06,2025,1,"Strategic developments","Strategic developments",Arrests,"Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","Civilians (Cameroon)",,Civilians,"State forces-Civilians",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,Konye,"Ediki Mbonge",4.7988,9.4297,1,"Local Network",Other,"On 6 May 2025, military forces patrol from the Rapid Intervention arrested 88 male and 34 female civilians from their homes in Ediki Mbonge (Meme, Sud-Ouest) following an earlier Separatist IED-related attack that targeted a military patrol vehicle and resulted in military casualties.",0,,1765923135
CAO20162,2025-05-06,2025,1,"Strategic developments","Strategic developments",Arrests,"Military Forces of Cameroon (1982-)",,"State forces","Civilians (Cameroon)",,Civilians,"State forces-Civilians",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,Mbonge,"Bai Kuke",4.4589,9.1449,1,"Local Network",Other,"On 6 May 2025, military forces arrested 39 civilians, including 33 male and 6 female civilians from their homes in Bai Kuke (Meme, Sud-Ouest) for an unknown reason.",0,,1765923135
CAO20163,2025-05-06,2025,1,"Political violence","Violence against civilians",Attack,"Military Forces of Cameroon (1982-) Gendarmerie",,"State forces","Civilians (Cameroon)",,Civilians,"State forces-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Bui,Jakiri,Jakiri,6.0813,10.6397,2,"Local Network",Other,"On 6 May 2025, gendarmerie forces assaulted and injured 8 male civilians in Jakiri commune (Bui, Nord-Ouest) for an unknown reason.",0,,1765923135
CAO20164,2025-05-06,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,"Kumba 1",Pete,4.5378,9.3648,1,"Local Network",Other,"On 6 May 2025, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with military forces from the Rapid Intervention along a secondary route in Pete Bakundu, also known as Pete (Meme, Sud-Ouest). 2 military officers were killed and 3 others were injured.",2,,1765923135
CAO20165,2025-05-06,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Farmers (Cameroon)",Rioters,"Civilians (Cameroon)","Fulani Ethnic Group (Cameroon); Pastoralists (Cameroon)",Civilians,Rioters-Civilians,"Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Misaje,Misaje,6.5833,10.5500,2,"Local Network",Other,"On 6 May 2025, a group of women physically assaulted and injured a Fulani pastoralist on a farmland in Bebe Jama, coded to the commune seat Misaje (Donga-Mantung, Nord-Ouest) following dispute over crop destruction by the pastoralist's livestock.",0,"crowd size=no report",1765923135
CAO20166,2025-05-06,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Littoral,Sanaga-Maritime,"Edea 1",Mason,3.8632,10.1893,1,"Local Network",Other,"On 6 May 2025, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with military forces from the Rapid Intervention at a patrol unit along a secondary route in Masone, also known as Mason (Sanaga-Maritime, Littoral). 2 military officers were killed during the clash.",2,,1772496257
CAO20167,2025-05-06,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Bui Unity Warriors Faction","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Bui,Noni,Noni,6.4000,10.6329,2,"Local Network",Other,"Looting: On 6 May 2025, Ambazonian Separatists from the Bui Unity Warriors faction looted a commercial motorcycle from a male civilian along a secondary road in Ngai-Din, coded to the commune seat, Noni (Bui, Nord-Ouest), for an unknown reason.",0,,1765923135
CAO20168,2025-05-06,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",Rioters,"Ambazonian Separatists (Cameroon)",,"Rebel group","Rebel group-Rioters",,120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ako,Mbandi,6.7000,10.6667,1,"Local Network",Other,"On 6 May 2025, a mob attacked, assaulted and injured Ambazonian Separatists along a secondary route in Mbande also spelt as Mbandi (Donga-Mantung, Nord-Ouest) over an attempt to loot an unspecified amount of money from civilians transporting a corpse for burial.",0,"crowd size=no report",1765923135
CAO20169,2025-05-06,2025,1,"Political violence","Violence against civilians","Sexual violence","Unidentified Armed Group (Cameroon)",,"Political militia","Civilians (Cameroon)","Farmers (Cameroon); Women (Cameroon)",Civilians,"Political militia-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.0107,10.0157,2,"Local Network",Other,"On 6 May 2025, an unidentified individual sexually assaulted a 12-year-old girl on a farmland in Mbengwi commune (Momo, Nord-Ouest). An angry mob, physically assaulted, injured, and then handed him over to military officers (coded separately).",0,"women targeted: girls",1765923135
CAO20170,2025-05-06,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",Rioters,"Civilians (Cameroon)",,Civilians,Rioters-Civilians,"Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.0107,10.0157,2,"Local Network",Other,"On 6 May 2025, an angry mob physically assaulted and injured a male civilian on a farmland in Mbengwi commune (Momo, Nord-Ouest) for sexually assaulting a 12-year-old girl (coded separately). The victim was later handed over to the military forces.",0,"crowd size=no report",1765923135
CAO23250,2025-05-06,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Koza,10.8708,13.8786,2,ARDHU,National,"Looting: On 6 May 2025, Boko Haram (JAS) militants (coded as Boko Haram (JAS) based on militant activity in Mayo-Tsanaga) looted livestock and other household utensils from civilians along the Modoko-Kirbi road, coded to the closest most populated area, Koza (Koza, Mayo-Tsanaga, Extreme-Nord).",0,,1776726726
CAO23268,2025-05-06,2025,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Cameroon)",,"Political militia","Civilians (Cameroon)",,Civilians,"Political militia-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Diamare,Pette,Pette,10.9709,14.4965,2,ARDHU,National,"On 6 May 2025, an unidentified armed group attacked and killed a man in Salame, coded to the closest most populated area, Pette (Pette, Diamare, Extreme-Nord). 1 man was also abducted.",1,,1774910586
CAO16859,2025-05-07,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Mokolo,Mavoumai,10.7755,13.7675,1,"Undisclosed Source","Local partner-Other","Looting: On 7 May 2025, Boko Haram (JAS) (likely) militants with rifles looted food and other valuables from civilians in their private residences in Mavoumai (Mokolo, Mayo-Tsanaga, Extreme-Nord).",0,,1776726696
CAO16867,2025-05-07,2025,1,"Political violence","Violence against civilians",Attack,"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Tolkomari,11.0812,14.0200,1,"Sembe TV","New media","On 7 May 2025, Boko Haram militants attacked a family head in Tolkomari (Kolofata, Mayo-Sava, Extreme-Nord). The militants also looted sheep and other valuables. There were no fatalities.",0,,1776726696
CAO16891,2025-05-07,2025,1,"Political violence","Violence against civilians",Attack,"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Catholic Christian Group (Cameroon); Teachers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord,Mayo-Rey,Tchollire,Tchollire,8.4022,14.1698,2,"Cameroon Online; Mimi Mefo","New media-National","On 7 May 2025, suspected Boko Haram militants abducted 6 civilians, including a parish priest, between Guidjiba and Tchollire, coded to Tchollire (Tchollire, Mayo-Rey, Nord). 5 of the victims, including the priest, were released on 16 May 2025 after a ransom was paid, while the 6th, a teacher, was killed.",1,,1776726696
CAO16901,2025-05-07,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Health Workers (Cameroon); Students (Cameroon); Teachers (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Oupay,10.8890,13.7903,2,"Humanity Purpose","New media","Looting: On 7 May 2025, overnight, Boko Haram militants looted vaccines, medicines, and various equipment from a school in Oupai Manak, coded to the closest populated town, Oupay (Koza, Mayo-Tsanaga, Extreme-Nord).",0,,1776726696
